instance_name,algo_type,source,target,k,vertices,edges,vertices_preprocess,edges_preprocess,path_count,avg_length,ms, ms_preprocess,diversity, diversity_uw, div_min, div_max, min_uw, max_uw
wiki-talk.txt.gz,Diverse,604536,1676941,10,2394385,5021410,44,82,40,4.0,17483,17482,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,KBest,604536,1676941,10,2394385,5021410,44,82,40,4.0,17482,17482,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,1669085,2319243,10,2394385,5021410,35,63,30,4.0,16018,16017,230.0,230.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,1669085,2319243,10,2394385,5021410,35,63,30,4.0,16017,16017,198.0,198.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,18167,763811,10,2394385,5021410,36,71,37,4.0,14491,14491,264.0,264.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,18167,763811,10,2394385,5021410,36,71,37,4.0,14491,14491,258.0,258.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,326645,843534,10,2394385,5021410,119,342,225,5.0,15452,15443,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,326645,843534,10,2394385,5021410,119,342,225,5.0,15443,15443,262.0,262.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,95115,250221,10,2394385,5021410,37,65,30,4.0,12068,12068,262.0,262.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,95115,250221,10,2394385,5021410,37,65,30,4.0,12068,12068,226.0,226.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,125084,50424,10,2394385,5021410,76,149,75,5.0,14970,14951,246.0,246.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,125084,50424,10,2394385,5021410,76,149,75,5.0,14951,14951,220.0,220.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,450741,1086943,10,2394385,5021410,81,168,89,4.0,13388,13383,246.0,246.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,450741,1086943,10,2394385,5021410,81,168,89,4.0,13383,13383,234.0,234.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,660374,2027505,10,2394385,5021410,30,60,32,4.0,14834,14834,240.0,240.0,0.0,6.0,0.0,6.0
wiki-talk.txt.gz,KBest,660374,2027505,10,2394385,5021410,30,60,32,4.0,14834,14834,222.0,222.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,166270,366050,10,2394385,5021410,99,192,95,4.0,12491,12484,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,KBest,166270,366050,10,2394385,5021410,99,192,95,4.0,12484,12484,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,22674,1077264,10,2394385,5021410,49,115,68,4.0,13536,13534,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,22674,1077264,10,2394385,5021410,49,115,68,4.0,13534,13534,260.0,260.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,87436,637384,10,2394385,5021410,247,632,387,5.0,12134,12087,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,87436,637384,10,2394385,5021410,247,632,387,5.0,12087,12087,262.0,262.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,46773,2061676,10,2394385,5021410,30,59,31,4.0,13520,13520,262.0,262.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,46773,2061676,10,2394385,5021410,30,59,31,4.0,13520,13520,248.0,248.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,164101,134262,10,2394385,5021410,34,62,30,4.0,16091,16090,230.0,230.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,164101,134262,10,2394385,5021410,34,62,30,4.0,16090,16090,198.0,198.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,235674,1893164,10,2394385,5021410,94,230,138,5.0,16645,16639,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,235674,1893164,10,2394385,5021410,94,230,138,5.0,16639,16639,250.0,250.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,8572,321679,10,2394385,5021410,59,118,61,4.0,14078,14076,246.0,246.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,8572,321679,10,2394385,5021410,59,118,61,4.0,14076,14076,232.0,232.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,754120,1542468,10,2394385,5021410,92,193,103,5.0,12550,12544,260.0,260.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,754120,1542468,10,2394385,5021410,92,193,103,5.0,12544,12544,246.0,246.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,766365,250529,10,2394385,5021410,42,78,38,4.0,16890,16889,230.0,230.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,766365,250529,10,2394385,5021410,42,78,38,4.0,16889,16889,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,115315,140468,10,2394385,5021410,54,187,135,5.0,13487,13484,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,115315,140468,10,2394385,5021410,54,187,135,5.0,13484,13484,266.0,266.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,2027144,1678631,10,2394385,5021410,109,244,137,5.0,12602,12594,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,2027144,1678631,10,2394385,5021410,109,244,137,5.0,12594,12594,256.0,256.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,1949760,2198484,10,2394385,5021410,50,94,46,4.0,14674,14672,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,KBest,1949760,2198484,10,2394385,5021410,50,94,46,4.0,14672,14672,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,120112,2177192,10,2394385,5021410,67,144,81,4.0,12521,12517,296.0,296.0,4.0,8.0,4.0,8.0
wiki-talk.txt.gz,KBest,120112,2177192,10,2394385,5021410,67,144,81,4.0,12517,12517,260.0,260.0,4.0,8.0,4.0,8.0
wiki-talk.txt.gz,Diverse,266202,2373586,10,2394385,5021410,39,91,54,5.0,13198,13197,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,266202,2373586,10,2394385,5021410,39,91,54,5.0,13197,13197,252.0,252.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,48961,1814365,10,2394385,5021410,85,164,81,4.0,12602,12585,230.0,230.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,48961,1814365,10,2394385,5021410,85,164,81,4.0,12585,12585,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,31700,1833716,10,2394385,5021410,91,213,124,4.0,13137,13132,260.0,260.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,31700,1833716,10,2394385,5021410,91,213,124,4.0,13132,13132,246.0,246.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,849852,10426,10,2394385,5021410,101,274,175,4.0,17365,17360,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,849852,10426,10,2394385,5021410,101,274,175,4.0,17360,17360,264.0,264.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,1454602,981547,10,2394385,5021410,67,159,94,4.0,16290,16287,268.0,268.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,1454602,981547,10,2394385,5021410,67,159,94,4.0,16287,16287,260.0,260.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,50103,2205535,10,2394385,5021410,45,86,43,5.0,13905,13904,260.0,260.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,50103,2205535,10,2394385,5021410,45,86,43,5.0,13904,13904,222.0,222.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,52080,210563,10,2394385,5021410,68,145,79,4.0,14450,14447,338.0,338.0,4.0,8.0,4.0,8.0
wiki-talk.txt.gz,KBest,52080,210563,10,2394385,5021410,68,145,79,4.0,14447,14447,308.0,308.0,4.0,8.0,4.0,8.0
wiki-talk.txt.gz,Diverse,132146,386959,10,2394385,5021410,110,234,126,4.0,12971,12959,306.0,306.0,0.0,8.0,0.0,8.0
wiki-talk.txt.gz,KBest,132146,386959,10,2394385,5021410,110,234,126,4.0,12959,12959,244.0,244.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,328880,2321496,10,2394385,5021410,65,167,104,5.0,13337,13334,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,328880,2321496,10,2394385,5021410,65,167,104,5.0,13334,13334,266.0,266.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,302799,240434,10,2394385,5021410,61,115,56,4.0,13004,13002,220.0,220.0,0.0,6.0,0.0,6.0
wiki-talk.txt.gz,KBest,302799,240434,10,2394385,5021410,61,115,56,4.0,13002,13002,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,247743,2188827,10,2394385,5021410,129,445,318,5.0,13434,13422,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,247743,2188827,10,2394385,5021410,129,445,318,5.0,13422,13422,260.0,260.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,65482,26564,10,2394385,5021410,142,307,167,4.0,16247,16231,312.0,312.0,4.0,8.0,4.0,8.0
wiki-talk.txt.gz,KBest,65482,26564,10,2394385,5021410,142,307,167,4.0,16231,16231,250.0,250.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,19170,1328461,10,2394385,5021410,52,121,71,4.0,16763,16761,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,19170,1328461,10,2394385,5021410,52,121,71,4.0,16761,16761,260.0,260.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,667919,482912,10,2394385,5021410,77,148,73,4.0,17133,17129,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,KBest,667919,482912,10,2394385,5021410,77,148,73,4.0,17129,17129,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,887459,1046287,10,2394385,5021410,35,64,31,4.0,12147,12146,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,KBest,887459,1046287,10,2394385,5021410,35,64,31,4.0,12146,12146,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,16306,80748,10,2394385,5021410,96,189,95,4.0,13260,13254,276.0,276.0,0.0,8.0,0.0,8.0
wiki-talk.txt.gz,KBest,16306,80748,10,2394385,5021410,96,189,95,4.0,13254,13254,222.0,222.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,345673,1798356,10,2394385,5021410,46,94,50,5.0,14350,14349,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,345673,1798356,10,2394385,5021410,46,94,50,5.0,14349,14349,260.0,260.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,384891,507732,10,2394385,5021410,54,113,61,5.0,13679,13673,316.0,316.0,4.0,8.0,4.0,8.0
wiki-talk.txt.gz,KBest,384891,507732,10,2394385,5021410,54,113,61,5.0,13673,13673,276.0,276.0,4.0,8.0,4.0,8.0
wiki-talk.txt.gz,Diverse,2945,134936,10,2394385,5021410,204,453,257,4.0,13076,13053,320.0,320.0,6.0,8.0,6.0,8.0
wiki-talk.txt.gz,KBest,2945,134936,10,2394385,5021410,204,453,257,4.0,13053,13053,280.0,280.0,4.0,8.0,4.0,8.0
wiki-talk.txt.gz,Diverse,23758,118170,10,2394385,5021410,33,68,37,4.0,13866,13865,262.0,262.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,23758,118170,10,2394385,5021410,33,68,37,4.0,13865,13865,242.0,242.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,627228,1599850,10,2394385,5021410,49,93,46,4.0,15917,15915,230.0,230.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,627228,1599850,10,2394385,5021410,49,93,46,4.0,15915,15915,198.0,198.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,83543,1484114,10,2394385,5021410,81,196,119,5.0,14970,14966,336.0,336.0,6.0,8.0,6.0,8.0
wiki-talk.txt.gz,KBest,83543,1484114,10,2394385,5021410,81,196,119,5.0,14966,14966,316.0,316.0,4.0,8.0,4.0,8.0
wiki-talk.txt.gz,Diverse,60715,775123,10,2394385,5021410,98,240,144,4.0,13401,13394,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,60715,775123,10,2394385,5021410,98,240,144,4.0,13394,13394,248.0,248.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,2318775,1234154,10,2394385,5021410,203,552,351,5.0,13111,13082,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,2318775,1234154,10,2394385,5021410,203,552,351,5.0,13082,13082,260.0,260.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,89521,489360,10,2394385,5021410,73,154,83,4.0,12267,12262,260.0,260.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,89521,489360,10,2394385,5021410,73,154,83,4.0,12262,12262,252.0,252.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,31258,1947022,10,2394385,5021410,99,222,130,5.0,12986,12976,332.0,332.0,6.0,8.0,6.0,8.0
wiki-talk.txt.gz,KBest,31258,1947022,10,2394385,5021410,99,222,130,5.0,12976,12976,304.0,304.0,4.0,8.0,4.0,8.0
wiki-talk.txt.gz,Diverse,79970,1546717,10,2394385,5021410,98,312,216,5.0,16875,16867,318.0,318.0,6.0,8.0,6.0,8.0
wiki-talk.txt.gz,KBest,79970,1546717,10,2394385,5021410,98,312,216,5.0,16867,16867,278.0,278.0,4.0,8.0,4.0,8.0
wiki-talk.txt.gz,Diverse,685095,2270277,10,2394385,5021410,218,645,429,5.0,13365,13328,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,685095,2270277,10,2394385,5021410,218,645,429,5.0,13328,13328,266.0,266.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,224467,898505,10,2394385,5021410,36,66,32,4.0,13590,13589,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,KBest,224467,898505,10,2394385,5021410,36,66,32,4.0,13589,13589,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,141627,489211,10,2394385,5021410,48,90,44,4.0,12580,12579,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,KBest,141627,489211,10,2394385,5021410,48,90,44,4.0,12579,12579,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,21987,1495596,10,2394385,5021410,46,86,42,4.0,13117,13116,210.0,210.0,0.0,6.0,0.0,6.0
wiki-talk.txt.gz,KBest,21987,1495596,10,2394385,5021410,46,86,42,4.0,13116,13116,198.0,198.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,37914,2082535,10,2394385,5021410,130,318,190,5.0,15646,15633,320.0,320.0,6.0,8.0,6.0,8.0
wiki-talk.txt.gz,KBest,37914,2082535,10,2394385,5021410,130,318,190,5.0,15633,15633,262.0,262.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,163689,456068,10,2394385,5021410,47,98,53,4.0,16662,16660,246.0,246.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,163689,456068,10,2394385,5021410,47,98,53,4.0,16660,16660,236.0,236.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,337905,1671601,10,2394385,5021410,200,459,261,5.0,13222,13192,320.0,320.0,6.0,8.0,6.0,8.0
wiki-talk.txt.gz,KBest,337905,1671601,10,2394385,5021410,200,459,261,5.0,13192,13192,254.0,254.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,43295,1239898,10,2394385,5021410,115,255,142,4.0,12489,12482,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,43295,1239898,10,2394385,5021410,115,255,142,4.0,12482,12482,240.0,240.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,62757,410091,10,2394385,5021410,53,100,49,4.0,13388,13386,230.0,230.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,62757,410091,10,2394385,5021410,53,100,49,4.0,13386,13386,212.0,212.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,47595,1998204,10,2394385,5021410,38,82,46,4.0,13546,13545,268.0,268.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,47595,1998204,10,2394385,5021410,38,82,46,4.0,13545,13545,256.0,256.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,44510,1531512,10,2394385,5021410,56,104,50,4.0,13296,13293,254.0,254.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,44510,1531512,10,2394385,5021410,56,104,50,4.0,13293,13293,246.0,246.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,16298,1403970,10,2394385,5021410,58,134,78,4.0,13126,13124,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,16298,1403970,10,2394385,5021410,58,134,78,4.0,13124,13124,246.0,246.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,243513,2007554,10,2394385,5021410,221,515,296,4.0,12583,12551,294.0,294.0,0.0,8.0,0.0,8.0
wiki-talk.txt.gz,KBest,243513,2007554,10,2394385,5021410,221,515,296,4.0,12551,12551,234.0,234.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,83255,2184403,10,2394385,5021410,278,620,344,4.0,12093,12039,246.0,246.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,83255,2184403,10,2394385,5021410,278,620,344,4.0,12039,12039,238.0,238.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,74289,1229506,10,2394385,5021410,129,252,125,4.0,13674,13662,280.0,280.0,4.0,8.0,4.0,8.0
wiki-talk.txt.gz,KBest,74289,1229506,10,2394385,5021410,129,252,125,4.0,13662,13662,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,1621059,1478580,10,2394385,5021410,36,67,33,4.0,16537,16536,254.0,254.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,1621059,1478580,10,2394385,5021410,36,67,33,4.0,16536,16536,198.0,198.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,899542,182618,10,2394385,5021410,39,83,46,5.0,16696,16695,268.0,268.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,899542,182618,10,2394385,5021410,39,83,46,5.0,16695,16695,252.0,252.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,546049,91713,10,2394385,5021410,246,1121,919,5.0,16657,16602,336.0,336.0,6.0,8.0,6.0,8.0
wiki-talk.txt.gz,KBest,546049,91713,10,2394385,5021410,246,1121,919,5.0,16602,16602,326.0,326.0,6.0,8.0,6.0,8.0
wiki-talk.txt.gz,Diverse,616007,1241691,10,2394385,5021410,110,242,134,6.0,13163,13156,264.0,264.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,616007,1241691,10,2394385,5021410,110,242,134,6.0,13156,13156,248.0,248.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,209162,507988,10,2394385,5021410,79,171,94,4.0,12505,12501,268.0,268.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,209162,507988,10,2394385,5021410,79,171,94,4.0,12501,12501,260.0,260.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,681205,2122597,10,2394385,5021410,84,204,122,5.0,13778,13772,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,681205,2122597,10,2394385,5021410,84,204,122,5.0,13772,13772,250.0,250.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,206888,2247112,10,2394385,5021410,38,68,32,5.0,13273,13272,266.0,266.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,206888,2247112,10,2394385,5021410,38,68,32,5.0,13272,13272,248.0,248.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,62682,825553,10,2394385,5021410,51,99,50,4.0,13636,13634,230.0,230.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,62682,825553,10,2394385,5021410,51,99,50,4.0,13634,13634,198.0,198.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,708293,1638023,10,2394385,5021410,34,72,40,5.0,14372,14371,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,708293,1638023,10,2394385,5021410,34,72,40,5.0,14371,14371,262.0,262.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,150493,542663,10,2394385,5021410,37,68,33,4.0,13021,13020,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,KBest,150493,542663,10,2394385,5021410,37,68,33,4.0,13020,13020,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,108049,1143023,10,2394385,5021410,54,102,50,4.0,12989,12987,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,KBest,108049,1143023,10,2394385,5021410,54,102,50,4.0,12987,12987,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,144717,898755,10,2394385,5021410,43,79,38,4.0,15036,15035,230.0,230.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,144717,898755,10,2394385,5021410,43,79,38,4.0,15035,15035,228.0,228.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,5479,504034,10,2394385,5021410,32,62,32,4.0,13626,13626,254.0,254.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,5479,504034,10,2394385,5021410,32,62,32,4.0,13626,13626,230.0,230.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,26982,1695108,10,2394385,5021410,68,160,94,4.0,13394,13391,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,26982,1695108,10,2394385,5021410,68,160,94,4.0,13391,13391,260.0,260.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,51508,46167,10,2394385,5021410,43,80,39,4.0,15593,15591,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,KBest,51508,46167,10,2394385,5021410,43,80,39,4.0,15591,15591,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,556905,942880,10,2394385,5021410,53,100,49,4.0,16376,16373,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,KBest,556905,942880,10,2394385,5021410,53,100,49,4.0,16373,16373,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,81842,188910,10,2394385,5021410,40,74,36,4.0,16473,16472,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,KBest,81842,188910,10,2394385,5021410,40,74,36,4.0,16472,16472,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,56994,255261,10,2394385,5021410,51,96,47,4.0,16093,16092,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,56994,255261,10,2394385,5021410,51,96,47,4.0,16092,16092,242.0,242.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,107248,1627800,10,2394385,5021410,52,101,51,4.0,16354,16352,280.0,280.0,0.0,8.0,0.0,8.0
wiki-talk.txt.gz,KBest,107248,1627800,10,2394385,5021410,52,101,51,4.0,16352,16352,222.0,222.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,839391,2161600,10,2394385,5021410,34,62,30,4.0,13668,13667,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,KBest,839391,2161600,10,2394385,5021410,34,62,30,4.0,13667,13667,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,313702,1516605,10,2394385,5021410,52,98,48,4.0,12569,12567,228.0,228.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,313702,1516605,10,2394385,5021410,52,98,48,4.0,12567,12567,198.0,198.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,143754,2146065,10,2394385,5021410,93,280,189,5.0,17041,17034,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,143754,2146065,10,2394385,5021410,93,280,189,5.0,17034,17034,250.0,250.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,433655,2228917,10,2394385,5021410,110,304,196,5.0,13477,13467,320.0,320.0,6.0,8.0,6.0,8.0
wiki-talk.txt.gz,KBest,433655,2228917,10,2394385,5021410,110,304,196,5.0,13467,13467,268.0,268.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,636968,1361879,10,2394385,5021410,77,204,129,5.0,15880,15876,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,KBest,636968,1361879,10,2394385,5021410,77,204,129,5.0,15876,15876,266.0,266.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,43724,1851448,10,2394385,5021410,114,221,109,4.0,12500,12491,210.0,210.0,0.0,6.0,0.0,6.0
wiki-talk.txt.gz,KBest,43724,1851448,10,2394385,5021410,114,221,109,4.0,12491,12491,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,936283,2339554,10,2394385,5021410,47,98,53,5.0,13100,13098,260.0,260.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,936283,2339554,10,2394385,5021410,47,98,53,5.0,13098,13098,238.0,238.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,43967,482473,10,2394385,5021410,50,94,46,4.0,16197,16194,230.0,230.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,43967,482473,10,2394385,5021410,50,94,46,4.0,16194,16194,198.0,198.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,470590,2254437,10,2394385,5021410,110,314,206,6.0,17479,17470,316.0,316.0,4.0,8.0,4.0,8.0
wiki-talk.txt.gz,KBest,470590,2254437,10,2394385,5021410,110,314,206,6.0,17470,17470,270.0,270.0,6.0,6.0,6.0,6.0
wiki-talk.txt.gz,Diverse,191799,82946,10,2394385,5021410,115,259,146,4.0,16246,16236,254.0,254.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,KBest,191799,82946,10,2394385,5021410,115,259,146,4.0,16236,16236,226.0,226.0,4.0,6.0,4.0,6.0
wiki-talk.txt.gz,Diverse,845434,1132300,10,2394385,5021410,66,126,62,4.0,13755,13752,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,KBest,845434,1132300,10,2394385,5021410,66,126,62,4.0,13752,13752,180.0,180.0,4.0,4.0,4.0,4.0
wiki-talk.txt.gz,Diverse,369409,168884,10,2394385,5021410,181,372,193,4.0,12254,12232,230.0,230.0,4.0,6.0,4.0,6.0
