Instance_Name,Algo_Type,Source,Target,k,#V,#E,#V_stPaths,#E_stPaths,#stPaths,Avg_stPath_Length,Milliseconds, PrepMillisec,Diversity, UnweightedDiv, MinDiv, MaxDiv, MinUnw, MaxUnw
nyc_dist.gr.gz,Diverse,104609,245028,10,264346,730100,369,375,48,339.8333333333333,1263,1259,1971800.0,1420.0,0.0,88400.0,0.0,62.0
nyc_dist.gr.gz,KBest,104609,245028,10,264346,730100,369,375,48,339.8333333333333,1259,1259,2113800.0,1413.0,4000.0,85400.0,4.0,58.0
nyc_dist.gr.gz,Diverse,19427,144428,10,264346,730100,327,332,64,314.5,1250,1246,578600.0,858.0,0.0,23600.0,0.0,35.0
nyc_dist.gr.gz,KBest,19427,144428,10,264346,730100,327,332,64,314.5,1246,1246,280600.0,540.0,600.0,15200.0,4.0,26.0
nyc_dist.gr.gz,Diverse,45928,200904,10,264346,730100,471,477,40,460.0,1270,1264,406000.0,692.0,0.0,15200.0,0.0,26.0
nyc_dist.gr.gz,KBest,45928,200904,10,264346,730100,471,477,40,460.0,1264,1264,302400.0,480.0,1000.0,13600.0,4.0,24.0
nyc_dist.gr.gz,Diverse,234286,145156,10,264346,730100,450,461,1728,424.0,1300,1294,5464000.0,1637.0,0.0,221400.0,0.0,68.0
nyc_dist.gr.gz,KBest,234286,145156,10,264346,730100,450,461,1728,424.0,1294,1294,766400.0,578.0,1400.0,30600.0,3.0,25.0
nyc_dist.gr.gz,Diverse,212203,190841,10,264346,730100,301,312,576,277.6666666666667,1128,1125,1207000.0,1393.0,0.0,51400.0,0.0,59.0
nyc_dist.gr.gz,KBest,212203,190841,10,264346,730100,301,312,576,277.6666666666667,1125,1125,492400.0,715.0,800.0,23000.0,3.0,34.0
nyc_dist.gr.gz,Diverse,150642,80381,10,264346,730100,573,587,960,492.1333333333333,1212,1205,3486800.0,4057.0,0.0,141000.0,0.0,161.0
nyc_dist.gr.gz,KBest,150642,80381,10,264346,730100,573,587,960,492.1333333333333,1205,1205,1003400.0,1084.0,3200.0,37800.0,4.0,41.0
nyc_dist.gr.gz,Diverse,44053,157177,10,264346,730100,941,953,152,689.3421052631579,1299,1287,9836800.0,11413.0,0.0,377800.0,0.0,446.0
nyc_dist.gr.gz,KBest,44053,157177,10,264346,730100,941,953,152,689.3421052631579,1288,1287,6268600.0,7277.0,5400.0,371600.0,5.0,438.0
nyc_dist.gr.gz,Diverse,202986,74480,10,264346,730100,625,638,384,546.1666666666666,1175,1167,4053000.0,3448.0,0.0,153000.0,0.0,129.0
nyc_dist.gr.gz,KBest,202986,74480,10,264346,730100,625,638,384,546.1666666666666,1167,1167,1003400.0,1084.0,3200.0,37800.0,4.0,41.0
nyc_dist.gr.gz,Diverse,133926,230480,10,264346,730100,292,299,144,273.1666666666667,1212,1209,1138200.0,1163.0,0.0,47600.0,0.0,48.0
nyc_dist.gr.gz,KBest,133926,230480,10,264346,730100,292,299,144,273.1666666666667,1209,1209,593600.0,659.0,2400.0,27800.0,3.0,34.0
nyc_dist.gr.gz,Diverse,184680,38057,10,264346,730100,536,545,256,500.5,1157,1150,1506600.0,2028.0,0.0,60000.0,0.0,80.0
nyc_dist.gr.gz,KBest,184680,38057,10,264346,730100,536,545,256,500.5,1150,1150,1027800.0,1380.0,1400.0,48600.0,4.0,64.0
nyc_dist.gr.gz,Diverse,38824,82846,10,264346,730100,500,505,48,444.3333333333333,1260,1254,3524200.0,2974.0,0.0,142000.0,0.0,120.0
nyc_dist.gr.gz,KBest,38824,82846,10,264346,730100,500,505,48,444.3333333333333,1254,1254,2201800.0,2021.0,1000.0,128200.0,3.0,112.0
nyc_dist.gr.gz,Diverse,177467,28082,10,264346,730100,428,433,32,386.75,1151,1146,4520000.0,2078.0,0.0,185600.0,0.0,84.0
nyc_dist.gr.gz,KBest,177467,28082,10,264346,730100,428,433,32,386.75,1146,1146,2980600.0,1305.0,3400.0,170600.0,4.0,67.0
nyc_dist.gr.gz,Diverse,130522,446,10,264346,730100,734,744,768,680.3333333333334,1347,1337,2848000.0,2960.0,0.0,115600.0,0.0,119.0
nyc_dist.gr.gz,KBest,130522,446,10,264346,730100,734,744,768,680.3333333333334,1337,1337,1651200.0,1815.0,5000.0,75200.0,4.0,84.0
nyc_dist.gr.gz,Diverse,40872,139211,10,264346,730100,381,389,192,355.25,1244,1240,1494200.0,1450.0,0.0,58600.0,0.0,57.0
nyc_dist.gr.gz,KBest,40872,139211,10,264346,730100,381,389,192,355.25,1240,1240,702200.0,668.0,3600.0,30200.0,4.0,29.0
nyc_dist.gr.gz,Diverse,213081,97862,10,264346,730100,647,655,192,634.5,1134,1125,686800.0,883.0,0.0,27200.0,0.0,35.0
nyc_dist.gr.gz,KBest,213081,97862,10,264346,730100,647,655,192,634.5,1125,1125,259200.0,393.0,1400.0,12000.0,3.0,17.0
nyc_dist.gr.gz,Diverse,88234,146252,10,264346,730100,514,523,128,467.5,1258,1251,1926400.0,2281.0,0.0,74400.0,0.0,87.0
nyc_dist.gr.gz,KBest,88234,146252,10,264346,730100,514,523,128,467.5,1251,1251,652600.0,873.0,2000.0,28000.0,4.0,37.0
nyc_dist.gr.gz,Diverse,23978,1648,10,264346,730100,407,412,48,392.8333333333333,1214,1209,1150800.0,832.0,0.0,50000.0,0.0,36.0
nyc_dist.gr.gz,KBest,23978,1648,10,264346,730100,407,412,48,392.8333333333333,1209,1209,629400.0,471.0,5000.0,28600.0,4.0,21.0
nyc_dist.gr.gz,Diverse,106706,78262,10,264346,730100,599,606,108,577.1666666666666,1288,1280,1287800.0,1323.0,0.0,53400.0,0.0,54.0
nyc_dist.gr.gz,KBest,106706,78262,10,264346,730100,599,606,108,577.1666666666666,1280,1280,903600.0,942.0,5200.0,37600.0,5.0,39.0
nyc_dist.gr.gz,Diverse,170752,98670,10,264346,730100,758,765,192,700.1666666666666,1177,1167,2564400.0,2595.0,0.0,94200.0,0.0,96.0
nyc_dist.gr.gz,KBest,170752,98670,10,264346,730100,758,765,192,700.1666666666666,1167,1167,452000.0,480.0,2200.0,20400.0,3.0,21.0
nyc_dist.gr.gz,Diverse,51493,170936,10,264346,730100,422,437,5376,386.0,1222,1217,2074400.0,2207.0,0.0,83800.0,0.0,89.0
nyc_dist.gr.gz,KBest,51493,170936,10,264346,730100,422,437,5376,386.0,1217,1217,1000800.0,1030.0,5400.0,44600.0,4.0,47.0
nyc_dist.gr.gz,Diverse,37678,169823,10,264346,730100,553,562,288,529.0,1252,1245,1153400.0,1392.0,0.0,42400.0,0.0,54.0
nyc_dist.gr.gz,KBest,37678,169823,10,264346,730100,553,562,288,529.0,1245,1245,460400.0,640.0,1000.0,18200.0,4.0,26.0
nyc_dist.gr.gz,Diverse,178862,194267,10,264346,730100,856,866,768,819.75,1177,1164,1904200.0,2053.0,0.0,75000.0,0.0,81.0
nyc_dist.gr.gz,KBest,178862,194267,10,264346,730100,856,866,768,819.75,1165,1164,310400.0,372.0,2600.0,14600.0,4.0,17.0
nyc_dist.gr.gz,Diverse,167482,29510,10,264346,730100,558,564,64,534.75,1131,1124,1367000.0,1272.0,0.0,53600.0,0.0,50.0
nyc_dist.gr.gz,KBest,167482,29510,10,264346,730100,558,564,64,534.75,1124,1124,715000.0,665.0,3400.0,29000.0,4.0,27.0
nyc_dist.gr.gz,Diverse,141395,72454,10,264346,730100,442,448,64,416.5,1188,1183,1155000.0,1390.0,0.0,46800.0,0.0,55.0
nyc_dist.gr.gz,KBest,141395,72454,10,264346,730100,442,448,64,416.5,1183,1183,818400.0,1011.0,3200.0,36400.0,4.0,43.0
nyc_dist.gr.gz,Diverse,157976,85399,10,264346,730100,878,893,2560,803.3,1129,1116,4228200.0,3638.0,0.0,180800.0,0.0,150.0
nyc_dist.gr.gz,KBest,157976,85399,10,264346,730100,878,893,2560,803.3,1116,1116,1032000.0,1068.0,2000.0,41400.0,4.0,44.0
nyc_dist.gr.gz,Diverse,223750,5183,10,264346,730100,803,812,320,750.3,1240,1229,2860000.0,2933.0,0.0,119600.0,0.0,121.0
nyc_dist.gr.gz,KBest,223750,5183,10,264346,730100,803,812,320,750.3,1229,1229,1025000.0,789.0,5800.0,52200.0,4.0,41.0
nyc_dist.gr.gz,Diverse,31285,144458,10,264346,730100,479,483,32,467.5,1281,1275,563600.0,758.0,0.0,23000.0,0.0,31.0
nyc_dist.gr.gz,KBest,31285,144458,10,264346,730100,479,483,32,467.5,1275,1275,282600.0,461.0,1400.0,12400.0,3.0,20.0
nyc_dist.gr.gz,Diverse,232295,81851,10,264346,730100,784,789,64,776.5,1274,1263,842800.0,572.0,0.0,37000.0,0.0,25.0
nyc_dist.gr.gz,KBest,232295,81851,10,264346,730100,784,789,64,776.5,1263,1263,550400.0,420.0,4800.0,24800.0,4.0,19.0
nyc_dist.gr.gz,Diverse,140307,33574,10,264346,730100,493,503,240,443.71666666666664,1211,1205,2334800.0,2666.0,0.0,98400.0,0.0,110.0
nyc_dist.gr.gz,KBest,140307,33574,10,264346,730100,493,503,240,443.71666666666664,1205,1205,768200.0,731.0,1000.0,40000.0,3.0,38.0
nyc_dist.gr.gz,Diverse,87566,206705,10,264346,730100,684,703,1664,614.9230769230769,1253,1244,2899200.0,2898.0,0.0,106600.0,0.0,107.0
nyc_dist.gr.gz,KBest,87566,206705,10,264346,730100,684,703,1664,614.9230769230769,1244,1244,970800.0,756.0,6000.0,36600.0,4.0,30.0
nyc_dist.gr.gz,Diverse,78982,204816,10,264346,730100,657,676,7040,599.6,1271,1262,2923800.0,2885.0,0.0,109200.0,0.0,108.0
nyc_dist.gr.gz,KBest,78982,204816,10,264346,730100,657,676,7040,599.6,1262,1262,718600.0,562.0,5200.0,32200.0,4.0,27.0
nyc_dist.gr.gz,Diverse,141222,123744,10,264346,730100,328,337,192,303.75,1192,1188,1047000.0,1415.0,0.0,42400.0,0.0,56.0
nyc_dist.gr.gz,KBest,141222,123744,10,264346,730100,328,337,192,303.75,1188,1188,616200.0,855.0,1400.0,29000.0,4.0,39.0
nyc_dist.gr.gz,Diverse,187107,131811,10,264346,730100,153,165,168,132.92857142857142,1205,1204,1069000.0,1035.0,0.0,39400.0,0.0,38.0
nyc_dist.gr.gz,KBest,187107,131811,10,264346,730100,153,165,168,132.92857142857142,1204,1204,416400.0,570.0,1400.0,17200.0,4.0,23.0
nyc_dist.gr.gz,Diverse,128890,160455,10,264346,730100,1051,1065,208,798.4230769230769,1288,1274,9476800.0,12015.0,0.0,371400.0,0.0,475.0
nyc_dist.gr.gz,KBest,128890,160455,10,264346,730100,1051,1065,208,798.4230769230769,1275,1274,6704600.0,9161.0,3000.0,313600.0,4.0,432.0
nyc_dist.gr.gz,Diverse,83240,106901,10,264346,730100,742,749,108,719.6666666666666,1268,1258,1186800.0,1343.0,0.0,44600.0,0.0,52.0
nyc_dist.gr.gz,KBest,83240,106901,10,264346,730100,742,749,108,719.6666666666666,1258,1258,868800.0,1020.0,3200.0,35800.0,4.0,42.0
nyc_dist.gr.gz,Diverse,94896,159485,10,264346,730100,777,787,768,750.0,1329,1318,1789400.0,1616.0,0.0,78600.0,0.0,68.0
nyc_dist.gr.gz,KBest,94896,159485,10,264346,730100,777,787,768,750.0,1318,1318,1525600.0,1030.0,6400.0,65200.0,3.0,45.0
nyc_dist.gr.gz,Diverse,136414,208700,10,264346,730100,328,335,112,239.64285714285714,2604,2601,3571000.0,3461.0,0.0,127800.0,0.0,127.0
nyc_dist.gr.gz,KBest,136414,208700,10,264346,730100,328,335,112,239.64285714285714,2601,2601,2672000.0,2613.0,800.0,94000.0,3.0,99.0
nyc_dist.gr.gz,Diverse,146600,234628,10,264346,730100,462,470,240,445.1333333333333,1165,1159,4745600.0,1099.0,0.0,191400.0,0.0,43.0
nyc_dist.gr.gz,KBest,146600,234628,10,264346,730100,462,470,240,445.1333333333333,1159,1159,4508400.0,765.0,800.0,180600.0,3.0,32.0
nyc_dist.gr.gz,Diverse,147296,130520,10,264346,730100,237,244,72,221.22222222222223,1198,1196,1232200.0,949.0,0.0,46800.0,0.0,36.0
nyc_dist.gr.gz,KBest,147296,130520,10,264346,730100,237,244,72,221.22222222222223,1196,1196,909600.0,652.0,4800.0,36800.0,4.0,27.0
nyc_dist.gr.gz,Diverse,82617,183704,10,264346,730100,893,916,10001,810.7589241075892,1263,1250,4029600.0,3663.0,0.0,151200.0,0.0,137.0
nyc_dist.gr.gz,KBest,82617,183704,10,264346,730100,893,916,10001,810.7589241075892,1251,1250,1104000.0,879.0,4800.0,45200.0,4.0,36.0
nyc_dist.gr.gz,Diverse,202933,235333,10,264346,730100,452,462,960,393.1333333333333,1172,1166,6620000.0,3243.0,0.0,268400.0,0.0,131.0
nyc_dist.gr.gz,KBest,202933,235333,10,264346,730100,452,462,960,393.1333333333333,1166,1166,4508400.0,765.0,800.0,180600.0,3.0,32.0
nyc_dist.gr.gz,Diverse,197688,231346,10,264346,730100,235,244,480,216.63333333333333,1190,1188,5019200.0,1219.0,0.0,202800.0,0.0,48.0
nyc_dist.gr.gz,KBest,197688,231346,10,264346,730100,235,244,480,216.63333333333333,1188,1188,4574600.0,829.0,3800.0,191800.0,3.0,37.0
nyc_dist.gr.gz,Diverse,89764,107404,10,264346,730100,670,677,108,647.6666666666666,1267,1258,1186800.0,1343.0,0.0,44600.0,0.0,52.0
nyc_dist.gr.gz,KBest,89764,107404,10,264346,730100,670,677,108,647.6666666666666,1258,1258,868800.0,1020.0,3200.0,35800.0,4.0,42.0
nyc_dist.gr.gz,Diverse,47351,256770,10,264346,730100,587,592,48,572.3333333333334,1276,1268,1134600.0,924.0,0.0,45400.0,0.0,37.0
nyc_dist.gr.gz,KBest,47351,256770,10,264346,730100,587,592,48,572.3333333333334,1268,1268,912600.0,663.0,7000.0,40000.0,4.0,30.0
nyc_dist.gr.gz,Diverse,2206,211545,10,264346,730100,462,468,96,445.0,1195,1189,1362200.0,1078.0,0.0,55200.0,0.0,44.0
nyc_dist.gr.gz,KBest,2206,211545,10,264346,730100,462,468,96,445.0,1189,1189,723000.0,549.0,4000.0,36600.0,3.0,28.0
nyc_dist.gr.gz,Diverse,161293,79947,10,264346,730100,836,845,128,796.0,1128,1116,1691400.0,1956.0,0.0,65000.0,0.0,74.0
nyc_dist.gr.gz,KBest,161293,79947,10,264346,730100,836,845,128,796.0,1117,1116,1032000.0,1068.0,2000.0,41400.0,4.0,44.0
nyc_dist.gr.gz,Diverse,95597,201292,10,264346,730100,572,581,384,523.25,1311,1304,2571000.0,2528.0,0.0,106600.0,0.0,104.0
nyc_dist.gr.gz,KBest,95597,201292,10,264346,730100,572,581,384,523.25,1304,1304,979800.0,1041.0,5400.0,47400.0,4.0,51.0
nyc_dist.gr.gz,Diverse,194174,211587,10,264346,730100,777,785,384,754.3333333333334,1312,1301,1437200.0,1420.0,0.0,59600.0,0.0,59.0
nyc_dist.gr.gz,KBest,194174,211587,10,264346,730100,777,785,384,754.3333333333334,1301,1301,631800.0,627.0,5600.0,26800.0,6.0,27.0
nyc_dist.gr.gz,Diverse,36527,183295,10,264346,730100,572,577,48,515.6666666666666,1268,1261,2572000.0,2400.0,0.0,97000.0,0.0,89.0
nyc_dist.gr.gz,KBest,36527,183295,10,264346,730100,572,577,48,515.6666666666666,1261,1261,2083800.0,2097.0,1000.0,78200.0,4.0,77.0
nyc_dist.gr.gz,Diverse,199779,77793,10,264346,730100,519,536,4224,459.07575757575756,1173,1166,2390800.0,3100.0,0.0,93400.0,0.0,120.0
nyc_dist.gr.gz,KBest,199779,77793,10,264346,730100,519,536,4224,459.07575757575756,1166,1166,1204200.0,1539.0,1600.0,69400.0,3.0,89.0
nyc_dist.gr.gz,Diverse,19844,142526,10,264346,730100,360,364,32,349.5,1245,1241,509600.0,701.0,0.0,20800.0,0.0,29.0
nyc_dist.gr.gz,KBest,19844,142526,10,264346,730100,360,364,32,349.5,1241,1241,227600.0,411.0,400.0,10200.0,3.0,18.0
nyc_dist.gr.gz,Diverse,41716,135350,10,264346,730100,450,472,6960,379.50114942528734,1287,1282,3266400.0,3435.0,0.0,121800.0,0.0,131.0
nyc_dist.gr.gz,KBest,41716,135350,10,264346,730100,450,472,6960,379.50114942528734,1282,1282,482800.0,356.0,4600.0,20800.0,4.0,16.0
nyc_dist.gr.gz,Diverse,169658,81073,10,264346,730100,694,706,1024,610.5,1130,1121,3793200.0,4260.0,0.0,149600.0,0.0,167.0
nyc_dist.gr.gz,KBest,169658,81073,10,264346,730100,694,706,1024,610.5,1121,1121,1003400.0,1084.0,3200.0,37800.0,4.0,41.0
nyc_dist.gr.gz,Diverse,54336,206036,10,264346,730100,321,327,64,307.0,1222,1219,565600.0,900.0,0.0,23000.0,0.0,36.0
nyc_dist.gr.gz,KBest,54336,206036,10,264346,730100,321,327,64,307.0,1219,1219,383800.0,548.0,1000.0,18600.0,4.0,26.0
nyc_dist.gr.gz,Diverse,2906,160032,10,264346,730100,620,626,96,604.0,1203,1195,1382000.0,1022.0,0.0,56600.0,0.0,42.0
nyc_dist.gr.gz,KBest,2906,160032,10,264346,730100,620,626,96,604.0,1195,1195,571800.0,369.0,4000.0,23200.0,3.0,15.0
nyc_dist.gr.gz,Diverse,19359,141149,10,264346,730100,306,311,32,285.0,1251,1248,1116000.0,1138.0,0.0,45800.0,0.0,46.0
nyc_dist.gr.gz,KBest,19359,141149,10,264346,730100,306,311,32,285.0,1248,1248,681200.0,727.0,2200.0,33000.0,3.0,32.0
nyc_dist.gr.gz,Diverse,237357,170094,10,264346,730100,709,720,1728,672.8333333333334,1257,1247,2173400.0,2086.0,0.0,86800.0,0.0,84.0
nyc_dist.gr.gz,KBest,237357,170094,10,264346,730100,709,720,1728,672.8333333333334,1247,1247,1117200.0,855.0,4000.0,44200.0,3.0,35.0
nyc_dist.gr.gz,Diverse,5827,148154,10,264346,730100,651,667,10001,607.3729627037296,1229,1215,3143600.0,2636.0,0.0,130000.0,0.0,108.0
nyc_dist.gr.gz,KBest,5827,148154,10,264346,730100,651,667,10001,607.3729627037296,1215,1215,943800.0,918.0,3400.0,41800.0,4.0,41.0
nyc_dist.gr.gz,Diverse,155553,25566,10,264346,730100,482,489,96,458.0833333333333,1138,1132,1231800.0,1303.0,0.0,47800.0,0.0,51.0
nyc_dist.gr.gz,KBest,155553,25566,10,264346,730100,482,489,96,458.0833333333333,1132,1132,636600.0,699.0,4000.0,25800.0,4.0,29.0
nyc_dist.gr.gz,Diverse,5475,212254,10,264346,730100,451,458,192,432.8333333333333,1189,1183,1417200.0,1111.0,0.0,61600.0,0.0,48.0
nyc_dist.gr.gz,KBest,5475,212254,10,264346,730100,451,458,192,432.8333333333333,1183,1183,736800.0,619.0,4000.0,32200.0,3.0,27.0
nyc_dist.gr.gz,Diverse,188335,53533,10,264346,730100,211,221,60,181.96666666666667,1205,1203,1330800.0,1353.0,0.0,49200.0,0.0,51.0
nyc_dist.gr.gz,KBest,188335,53533,10,264346,730100,211,221,60,181.96666666666667,1203,1203,429400.0,366.0,2400.0,16400.0,3.0,15.0
nyc_dist.gr.gz,Diverse,105125,91075,10,264346,730100,455,459,32,448.5,1259,1253,657000.0,489.0,0.0,28200.0,0.0,21.0
nyc_dist.gr.gz,KBest,105125,91075,10,264346,730100,455,459,32,448.5,1253,1253,521600.0,404.0,4400.0,23000.0,4.0,18.0
nyc_dist.gr.gz,Diverse,245029,163096,10,264346,730100,320,325,32,308.0,1235,1231,668800.0,655.0,0.0,27600.0,0.0,27.0
nyc_dist.gr.gz,KBest,245029,163096,10,264346,730100,320,325,32,308.0,1231,1231,470800.0,420.0,4000.0,20000.0,3.0,18.0
nyc_dist.gr.gz,Diverse,203812,250967,10,264346,730100,260,268,100,240.7,1163,1160,971800.0,1020.0,0.0,36400.0,0.0,38.0
nyc_dist.gr.gz,KBest,203812,250967,10,264346,730100,260,268,100,240.7,1160,1160,386400.0,349.0,3800.0,14600.0,4.0,13.0
nyc_dist.gr.gz,Diverse,52620,165068,10,264346,730100,673,691,2736,382.67543859649123,1236,1228,1.14788E7,13235.0,0.0,441600.0,0.0,518.0
nyc_dist.gr.gz,KBest,52620,165068,10,264346,730100,673,691,2736,382.67543859649123,1228,1228,585600.0,588.0,5600.0,24800.0,4.0,28.0
nyc_dist.gr.gz,Diverse,218549,137806,10,264346,730100,470,475,32,428.5,1256,1250,1749800.0,2223.0,0.0,70200.0,0.0,89.0
nyc_dist.gr.gz,KBest,218549,137806,10,264346,730100,470,475,32,428.5,1250,1250,1646000.0,2056.0,1400.0,69200.0,6.0,86.0
nyc_dist.gr.gz,Diverse,175960,54590,10,264346,730100,624,630,64,605.5,1160,1151,738400.0,1116.0,0.0,30200.0,0.0,45.0
nyc_dist.gr.gz,KBest,175960,54590,10,264346,730100,624,630,64,605.5,1151,1151,486000.0,729.0,1400.0,22800.0,4.0,33.0
nyc_dist.gr.gz,Diverse,215237,133033,10,264346,730100,506,513,60,458.1333333333333,1248,1242,2135800.0,2494.0,0.0,90200.0,0.0,103.0
nyc_dist.gr.gz,KBest,215237,133033,10,264346,730100,506,513,60,458.1333333333333,1242,1242,891000.0,924.0,1400.0,39200.0,4.0,40.0
nyc_dist.gr.gz,Diverse,67946,153582,10,264346,730100,867,879,448,771.9285714285714,1302,1289,3683400.0,3584.0,0.0,148200.0,0.0,142.0
nyc_dist.gr.gz,KBest,67946,153582,10,264346,730100,867,879,448,771.9285714285714,1290,1289,1751200.0,1431.0,7600.0,78200.0,7.0,64.0
nyc_dist.gr.gz,Diverse,136062,33371,10,264346,730100,297,302,32,275.75,1206,1203,1067000.0,1122.0,0.0,41600.0,0.0,44.0
nyc_dist.gr.gz,KBest,136062,33371,10,264346,730100,297,302,32,275.75,1203,1203,676600.0,665.0,3000.0,26600.0,4.0,27.0
nyc_dist.gr.gz,Diverse,161249,43081,10,264346,730100,591,597,48,580.0,1132,1124,473000.0,720.0,0.0,18200.0,0.0,28.0
nyc_dist.gr.gz,KBest,161249,43081,10,264346,730100,591,597,48,580.0,1124,1124,221400.0,414.0,1000.0,10200.0,4.0,18.0
nyc_dist.gr.gz,Diverse,83780,102376,10,264346,730100,506,512,128,497.0,1262,1255,694400.0,733.0,0.0,28200.0,0.0,30.0
nyc_dist.gr.gz,KBest,83780,102376,10,264346,730100,506,512,128,497.0,1255,1255,351200.0,430.0,1000.0,16400.0,4.0,19.0
nyc_dist.gr.gz,Diverse,130951,183079,10,264346,730100,448,457,320,426.6,1250,1244,992200.0,1340.0,0.0,39600.0,0.0,53.0
nyc_dist.gr.gz,KBest,130951,183079,10,264346,730100,448,457,320,426.6,1244,1244,558000.0,598.0,2600.0,24800.0,3.0,27.0
nyc_dist.gr.gz,Diverse,222623,197203,10,264346,730100,343,349,64,332.5,1253,1249,389800.0,723.0,0.0,15800.0,0.0,29.0
nyc_dist.gr.gz,KBest,222623,197203,10,264346,730100,343,349,64,332.5,1249,1249,268600.0,436.0,1000.0,11400.0,3.0,19.0
nyc_dist.gr.gz,Diverse,227318,210819,10,264346,730100,524,529,32,503.25,1297,1290,1118000.0,1085.0,0.0,44600.0,0.0,43.0
nyc_dist.gr.gz,KBest,227318,210819,10,264346,730100,524,529,32,503.25,1290,1290,730200.0,689.0,5400.0,31800.0,3.0,29.0
nyc_dist.gr.gz,Diverse,159443,108157,10,264346,730100,726,734,384,696.1666666666666,1134,1124,1689200.0,1692.0,0.0,71000.0,0.0,71.0
nyc_dist.gr.gz,KBest,159443,108157,10,264346,730100,726,734,384,696.1666666666666,1124,1124,945000.0,978.0,5400.0,40200.0,6.0,44.0
nyc_dist.gr.gz,Diverse,23976,159029,10,264346,730100,485,490,32,463.25,1223,1217,1121600.0,1142.0,0.0,44000.0,0.0,45.0
nyc_dist.gr.gz,KBest,23976,159029,10,264346,730100,485,490,32,463.25,1217,1217,915800.0,933.0,5400.0,44000.0,4.0,45.0
nyc_dist.gr.gz,Diverse,184730,218163,10,264346,730100,664,677,208,618.9230769230769,1149,1140,2152400.0,1873.0,0.0,80000.0,0.0,71.0
nyc_dist.gr.gz,KBest,184730,218163,10,264346,730100,664,677,208,618.9230769230769,1140,1140,829000.0,739.0,2000.0,39000.0,4.0,33.0
nyc_dist.gr.gz,Diverse,215912,173600,10,264346,730100,585,604,1092,464.35164835164835,2444,2437,4918800.0,4534.0,0.0,185000.0,0.0,172.0
nyc_dist.gr.gz,KBest,215912,173600,10,264346,730100,585,604,1092,464.35164835164835,2437,2437,1136000.0,956.0,4800.0,54600.0,4.0,44.0
nyc_dist.gr.gz,Diverse,195036,77842,10,264346,730100,471,486,1056,400.57575757575756,1196,1190,2791000.0,3549.0,0.0,108800.0,0.0,137.0
nyc_dist.gr.gz,KBest,195036,77842,10,264346,730100,471,486,1056,400.57575757575756,1190,1190,1764200.0,2139.0,1600.0,91800.0,4.0,113.0
florida_dist.gr.gz,Diverse,646906,93685,10,1070376,2687902,2689,2702,2304,2669.25,7408,7255,3606000.0,1296.0,0.0,147400.0,0.0,51.0
florida_dist.gr.gz,KBest,646906,93685,10,1070376,2687902,2689,2702,2304,2669.25,7262,7255,1053000.0,594.0,5800.0,45600.0,4.0,25.0
florida_dist.gr.gz,Diverse,596465,228519,10,1070376,2687902,2271,2278,128,2258.25,7727,7655,2129200.0,814.0,0.0,89000.0,0.0,31.0
florida_dist.gr.gz,KBest,596465,228519,10,1070376,2687902,2271,2278,128,2258.25,7660,7655,1272800.0,444.0,4000.0,56000.0,3.0,21.0
florida_dist.gr.gz,Diverse,939262,290334,10,1070376,2687902,1925,1929,32,1920.5,6268,6223,1522000.0,373.0,0.0,72400.0,0.0,17.0
florida_dist.gr.gz,KBest,939262,290334,10,1070376,2687902,1925,1929,32,1920.5,6227,6223,1598200.0,308.0,400.0,66600.0,3.0,14.0
florida_dist.gr.gz,Diverse,215783,833288,10,1070376,2687902,1041,1048,128,1014.25,6922,6902,5396600.0,1549.0,0.0,224000.0,0.0,63.0
florida_dist.gr.gz,KBest,215783,833288,10,1070376,2687902,1041,1048,128,1014.25,6904,6902,4159800.0,772.0,3000.0,194200.0,4.0,41.0
florida_dist.gr.gz,Diverse,457227,1007584,10,1070376,2687902,1332,1342,480,1306.9333333333334,5768,5745,4907000.0,1523.0,0.0,196800.0,0.0,62.0
florida_dist.gr.gz,KBest,457227,1007584,10,1070376,2687902,1332,1342,480,1306.9333333333334,5747,5745,4359200.0,725.0,4400.0,178200.0,4.0,34.0
florida_dist.gr.gz,Diverse,53863,280270,10,1070376,2687902,1254,1258,32,1243.0,6159,6137,1177800.0,707.0,0.0,49800.0,0.0,30.0
florida_dist.gr.gz,KBest,53863,280270,10,1070376,2687902,1254,1258,32,1243.0,6139,6137,956200.0,563.0,1000.0,42400.0,3.0,26.0
florida_dist.gr.gz,Diverse,460780,346605,10,1070376,2687902,635,646,240,590.2,6604,6594,2009400.0,2058.0,0.0,87800.0,0.0,88.0
florida_dist.gr.gz,KBest,460780,346605,10,1070376,2687902,635,646,240,590.2,6594,6594,950200.0,1074.0,3400.0,37200.0,4.0,42.0
florida_dist.gr.gz,Diverse,816448,858370,10,1070376,2687902,790,799,320,732.6,5990,5978,3072000.0,2939.0,0.0,122000.0,0.0,117.0
florida_dist.gr.gz,KBest,816448,858370,10,1070376,2687902,790,799,320,732.6,5979,5978,540200.0,523.0,2200.0,28400.0,3.0,27.0
florida_dist.gr.gz,Diverse,15303,811823,10,1070376,2687902,1334,1342,384,1313.5,7026,6999,2441400.0,1307.0,0.0,108400.0,0.0,55.0
florida_dist.gr.gz,KBest,15303,811823,10,1070376,2687902,1334,1342,384,1313.5,7001,6999,1046400.0,716.0,3200.0,45200.0,4.0,31.0
florida_dist.gr.gz,Diverse,149850,611791,10,1070376,2687902,1461,1485,10001,1374.6180381961804,6479,6455,6954000.0,3718.0,0.0,275200.0,0.0,140.0
