Instance_Name,Algo_Type,Source,Target,k,#V,#E,#V_stPaths,#E_stPaths,#stPaths,Avg_stPath_Length,Milliseconds,Diversity
nyc_dist.gr.gz,Diverse,86811,180234,80,264346,730100,1005,1031,10001,838.1745825417458,1645,4.765052E8
nyc_dist.gr.gz,KBest,86811,180234,80,264346,730100,1005,1031,10001,838.1745825417458,1254,3.245392E8
nyc_dist.gr.gz,Diverse,173692,131516,80,264346,730100,584,597,5120,557.1,1368,1.02287E8
nyc_dist.gr.gz,KBest,173692,131516,80,264346,730100,584,597,5120,557.1,1147,4.89742E7
nyc_dist.gr.gz,Diverse,230256,64421,80,264346,730100,640,648,384,627.0,1487,6.64064E7
nyc_dist.gr.gz,KBest,230256,64421,80,264346,730100,640,648,384,627.0,1263,5.87588E7
nyc_dist.gr.gz,Diverse,153150,85522,80,264346,730100,1206,1229,10001,919.981601839816,1610,6.846828E8
nyc_dist.gr.gz,KBest,153150,85522,80,264346,730100,1206,1229,10001,919.981601839816,1123,3.131342E8
nyc_dist.gr.gz,Diverse,171521,229670,80,264346,730100,594,603,768,569.5,1314,9.24758E7
nyc_dist.gr.gz,KBest,171521,229670,80,264346,730100,594,603,768,569.5,1116,6.9935E7
nyc_dist.gr.gz,Diverse,10916,143975,80,264346,730100,383,396,5184,365.1666666666667,1360,8.89142E7
nyc_dist.gr.gz,KBest,10916,143975,80,264346,730100,383,396,5184,365.1666666666667,1215,4.06264E7
nyc_dist.gr.gz,Diverse,68151,177327,80,264346,730100,922,938,1248,835.4230769230769,1602,2.800082E8
nyc_dist.gr.gz,KBest,68151,177327,80,264346,730100,922,938,1248,835.4230769230769,1258,2.319918E8
nyc_dist.gr.gz,Diverse,187634,126693,80,264346,730100,394,416,3200,354.25,1313,9.52344E7
nyc_dist.gr.gz,KBest,187634,126693,80,264346,730100,394,416,3200,354.25,1197,5.19004E7
nyc_dist.gr.gz,Diverse,185377,26298,80,264346,730100,594,603,240,532.8666666666667,1360,1.718312E8
nyc_dist.gr.gz,KBest,185377,26298,80,264346,730100,594,603,240,532.8666666666667,1149,1.488936E8
nyc_dist.gr.gz,Diverse,181585,126465,80,264346,730100,545,554,320,524.6,1346,6.35026E7
nyc_dist.gr.gz,KBest,181585,126465,80,264346,730100,545,554,320,524.6,1148,4.39302E7
nyc_dist.gr.gz,Diverse,91297,261182,80,264346,730100,1017,1032,8192,945.0,1659,2.315602E8
nyc_dist.gr.gz,KBest,91297,261182,80,264346,730100,1017,1032,8192,945.0,1253,1.428162E8
nyc_dist.gr.gz,Diverse,59194,139777,80,264346,730100,565,583,1136,477.8943661971831,1501,2.181916E8
nyc_dist.gr.gz,KBest,59194,139777,80,264346,730100,565,583,1136,477.8943661971831,1284,7.82074E7
nyc_dist.gr.gz,Diverse,150671,91622,80,264346,730100,598,615,5120,512.05,1421,2.440794E8
nyc_dist.gr.gz,KBest,150671,91622,80,264346,730100,598,615,5120,512.05,1198,1.036942E8
nyc_dist.gr.gz,Diverse,133943,226639,80,264346,730100,359,369,864,315.8333333333333,1304,2.049286E8
nyc_dist.gr.gz,KBest,133943,226639,80,264346,730100,359,369,864,315.8333333333333,1199,1.690538E8
nyc_dist.gr.gz,Diverse,175648,110139,80,264346,730100,544,556,1920,493.75,1301,1.774872E8
nyc_dist.gr.gz,KBest,175648,110139,80,264346,730100,544,556,1920,493.75,1144,1.172756E8
nyc_dist.gr.gz,Diverse,226076,164061,80,264346,730100,570,579,576,526.1666666666666,1530,1.95628E8
nyc_dist.gr.gz,KBest,226076,164061,80,264346,730100,570,579,576,526.1666666666666,1294,7.20376E7
nyc_dist.gr.gz,Diverse,18688,147147,80,264346,730100,446,456,240,396.71666666666664,1417,1.523774E8
nyc_dist.gr.gz,KBest,18688,147147,80,264346,730100,446,456,240,396.71666666666664,1243,1.137326E8
nyc_dist.gr.gz,Diverse,229531,141013,80,264346,730100,414,428,10001,392.70482951704827,1414,1.012208E8
nyc_dist.gr.gz,KBest,229531,141013,80,264346,730100,414,428,10001,392.70482951704827,1278,4.44466E7
nyc_dist.gr.gz,Diverse,207480,39947,80,264346,730100,344,351,256,316.0,1263,1.148936E8
nyc_dist.gr.gz,KBest,207480,39947,80,264346,730100,344,351,256,316.0,1143,1.112004E8
nyc_dist.gr.gz,Diverse,203751,12001,80,264346,730100,302,317,10001,271.33826617338264,1234,1.22372E8
nyc_dist.gr.gz,KBest,203751,12001,80,264346,730100,302,317,10001,271.33826617338264,1150,4.13714E7
nyc_dist.gr.gz,Diverse,171319,27940,80,264346,730100,537,544,256,516.5,1320,8.38794E7
nyc_dist.gr.gz,KBest,171319,27940,80,264346,730100,537,544,256,516.5,1120,7.86314E7
nyc_dist.gr.gz,Diverse,85001,142002,80,264346,730100,626,636,256,585.0,1517,1.137424E8
nyc_dist.gr.gz,KBest,85001,142002,80,264346,730100,626,636,256,585.0,1254,1.033044E8
nyc_dist.gr.gz,Diverse,199542,45405,80,264346,730100,458,467,384,436.0,1311,6.52098E7
nyc_dist.gr.gz,KBest,199542,45405,80,264346,730100,458,467,384,436.0,1172,6.72632E7
nyc_dist.gr.gz,Diverse,134095,79863,80,264346,730100,839,850,512,776.0,1554,1.72017E8
nyc_dist.gr.gz,KBest,134095,79863,80,264346,730100,839,850,512,776.0,1192,7.41828E7
nyc_dist.gr.gz,Diverse,53979,197687,80,264346,730100,306,322,1584,237.4090909090909,1335,1.738082E8
nyc_dist.gr.gz,KBest,53979,197687,80,264346,730100,306,322,1584,237.4090909090909,1223,9.53888E7
nyc_dist.gr.gz,Diverse,90655,185978,80,264346,730100,1010,1032,10001,930.9207079292071,1712,2.273454E8
nyc_dist.gr.gz,KBest,90655,185978,80,264346,730100,1010,1032,10001,930.9207079292071,1260,1.172316E8
nyc_dist.gr.gz,Diverse,170268,124534,80,264346,730100,737,750,1200,688.3,1398,2.214016E8
nyc_dist.gr.gz,KBest,170268,124534,80,264346,730100,737,750,1200,688.3,1122,1.705174E8
nyc_dist.gr.gz,Diverse,106700,171445,80,264346,730100,703,715,1536,669.0,1542,1.278536E8
nyc_dist.gr.gz,KBest,106700,171445,80,264346,730100,703,715,1536,669.0,1280,9.54824E7
nyc_dist.gr.gz,Diverse,204177,83789,80,264346,730100,658,678,3328,587.9230769230769,1407,1.938606E8
nyc_dist.gr.gz,KBest,204177,83789,80,264346,730100,658,678,3328,587.9230769230769,1149,1.034142E8
nyc_dist.gr.gz,Diverse,22313,147096,80,264346,730100,534,545,300,482.06666666666666,1462,1.71294E8
nyc_dist.gr.gz,KBest,22313,147096,80,264346,730100,534,545,300,482.06666666666666,1241,1.277826E8
nyc_dist.gr.gz,Diverse,112969,169253,80,264346,730100,538,553,10001,493.0740925907409,1436,1.862568E8
nyc_dist.gr.gz,KBest,112969,169253,80,264346,730100,538,553,10001,493.0740925907409,1254,1.09692E8
nyc_dist.gr.gz,Diverse,175394,55891,80,264346,730100,493,502,256,457.5,1309,9.6356E7
nyc_dist.gr.gz,KBest,175394,55891,80,264346,730100,493,502,256,457.5,1144,8.57136E7
nyc_dist.gr.gz,Diverse,166020,188202,80,264346,730100,372,384,6144,344.8333333333333,1243,1.134414E8
nyc_dist.gr.gz,KBest,166020,188202,80,264346,730100,372,384,6144,344.8333333333333,1122,8.6612E7
nyc_dist.gr.gz,Diverse,161678,50604,80,264346,730100,396,409,2304,364.3333333333333,1265,1.205032E8
nyc_dist.gr.gz,KBest,161678,50604,80,264346,730100,396,409,2304,364.3333333333333,1121,8.43894E7
nyc_dist.gr.gz,Diverse,30318,147569,80,264346,730100,608,619,576,579.5833333333334,1532,1.096174E8
nyc_dist.gr.gz,KBest,30318,147569,80,264346,730100,608,619,576,579.5833333333334,1277,1.065256E8
nyc_dist.gr.gz,Diverse,87234,180255,80,264346,730100,853,876,10001,772.8259174082592,1606,2.375052E8
nyc_dist.gr.gz,KBest,87234,180255,80,264346,730100,853,876,10001,772.8259174082592,1257,1.172316E8
nyc_dist.gr.gz,Diverse,263522,170799,80,264346,730100,712,720,384,690.5,1491,8.15958E7
nyc_dist.gr.gz,KBest,263522,170799,80,264346,730100,712,720,384,690.5,1250,7.34504E7
nyc_dist.gr.gz,Diverse,108324,82457,80,264346,730100,717,726,432,693.1666666666666,1569,8.56308E7
nyc_dist.gr.gz,KBest,108324,82457,80,264346,730100,717,726,432,693.1666666666666,1276,7.06886E7
nyc_dist.gr.gz,Diverse,183971,61833,80,264346,730100,917,933,832,865.9230769230769,1518,1.41344E8
nyc_dist.gr.gz,KBest,183971,61833,80,264346,730100,917,933,832,865.9230769230769,1144,9.58426E7
nyc_dist.gr.gz,Diverse,83147,153074,80,264346,730100,1102,1124,10001,1023.4405559444056,1701,2.200716E8
nyc_dist.gr.gz,KBest,83147,153074,80,264346,730100,1102,1124,10001,1023.4405559444056,1262,1.07806E8
nyc_dist.gr.gz,Diverse,133016,109354,80,264346,730100,387,395,240,354.5,1322,1.27967E8
nyc_dist.gr.gz,KBest,133016,109354,80,264346,730100,387,395,240,354.5,1208,1.211588E8
nyc_dist.gr.gz,Diverse,10586,144920,80,264346,730100,372,388,10001,347.1750824917508,1364,9.7479E7
nyc_dist.gr.gz,KBest,10586,144920,80,264346,730100,372,388,10001,347.1750824917508,1231,6.0151E7
nyc_dist.gr.gz,Diverse,155093,34502,80,264346,730100,674,684,336,631.6071428571429,1357,1.414546E8
nyc_dist.gr.gz,KBest,155093,34502,80,264346,730100,674,684,336,631.6071428571429,1122,1.24442E8
nyc_dist.gr.gz,Diverse,178888,58276,80,264346,730100,755,767,1920,674.4333333333333,1447,2.822404E8
nyc_dist.gr.gz,KBest,178888,58276,80,264346,730100,755,767,1920,674.4333333333333,1164,2.433816E8
nyc_dist.gr.gz,Diverse,159236,65708,80,264346,730100,813,828,2560,736.8,1437,2.825552E8
nyc_dist.gr.gz,KBest,159236,65708,80,264346,730100,813,828,2560,736.8,1116,1.133898E8
nyc_dist.gr.gz,Diverse,129717,198088,80,264346,730100,414,431,4224,354.07575757575756,1419,1.604738E8
nyc_dist.gr.gz,KBest,129717,198088,80,264346,730100,414,431,4224,354.07575757575756,1264,3.96636E7
nyc_dist.gr.gz,Diverse,174564,129863,80,264346,730100,772,788,520,701.8230769230769,1428,2.118088E8
nyc_dist.gr.gz,KBest,174564,129863,80,264346,730100,772,788,520,701.8230769230769,1140,1.45664E8
nyc_dist.gr.gz,Diverse,151902,88373,80,264346,730100,557,568,512,515.0,1408,1.214224E8
nyc_dist.gr.gz,KBest,151902,88373,80,264346,730100,557,568,512,515.0,1204,9.78062E7
nyc_dist.gr.gz,Diverse,239993,161343,80,264346,730100,426,435,576,391.8333333333333,1395,1.303944E8
nyc_dist.gr.gz,KBest,239993,161343,80,264346,730100,426,435,576,391.8333333333333,1242,1.14222E8
nyc_dist.gr.gz,Diverse,69309,181919,80,264346,730100,573,583,640,550.6,1494,7.32334E7
nyc_dist.gr.gz,KBest,69309,181919,80,264346,730100,573,583,640,550.6,1257,5.2533E7
nyc_dist.gr.gz,Diverse,73113,178427,80,264346,730100,776,795,4992,713.4230769230769,1534,1.896204E8
nyc_dist.gr.gz,KBest,73113,178427,80,264346,730100,776,795,4992,713.4230769230769,1258,1.047408E8
nyc_dist.gr.gz,Diverse,62662,206226,80,264346,730100,693,709,624,642.9230769230769,1541,1.394368E8
nyc_dist.gr.gz,KBest,62662,206226,80,264346,730100,693,709,624,642.9230769230769,1286,9.01272E7
nyc_dist.gr.gz,Diverse,208655,57599,80,264346,730100,755,765,256,703.0,1425,1.332368E8
nyc_dist.gr.gz,KBest,208655,57599,80,264346,730100,755,765,256,703.0,1134,9.726E7
nyc_dist.gr.gz,Diverse,253453,76088,80,264346,730100,790,801,512,727.0,1457,1.72017E8
nyc_dist.gr.gz,KBest,253453,76088,80,264346,730100,790,801,512,727.0,1189,7.41828E7
nyc_dist.gr.gz,Diverse,55327,163159,80,264346,730100,435,445,384,407.0,1374,7.01916E7
nyc_dist.gr.gz,KBest,55327,163159,80,264346,730100,435,445,384,407.0,1226,6.6195E7
nyc_dist.gr.gz,Diverse,3764,79296,80,264346,730100,1105,1121,10001,1028.039896010399,1603,2.604322E8
nyc_dist.gr.gz,KBest,3764,79296,80,264346,730100,1105,1121,10001,1028.039896010399,1183,7.41828E7
nyc_dist.gr.gz,Diverse,203004,33673,80,264346,730100,406,414,240,371.6333333333333,1280,1.081394E8
nyc_dist.gr.gz,KBest,203004,33673,80,264346,730100,406,414,240,371.6333333333333,1164,3.2931E7
nyc_dist.gr.gz,Diverse,81849,178283,80,264346,730100,1031,1054,10001,951.915408459154,1678,2.53611E8
nyc_dist.gr.gz,KBest,81849,178283,80,264346,730100,1031,1054,10001,951.915408459154,1262,1.28618E8
nyc_dist.gr.gz,Diverse,2871,81888,80,264346,730100,1144,1161,10001,1068.2496750324967,1647,2.501074E8
nyc_dist.gr.gz,KBest,2871,81888,80,264346,730100,1144,1161,10001,1068.2496750324967,1184,7.83936E7
nyc_dist.gr.gz,Diverse,166169,43336,80,264346,730100,604,619,10001,562.9075092490751,1331,1.649072E8
nyc_dist.gr.gz,KBest,166169,43336,80,264346,730100,604,619,10001,562.9075092490751,1128,7.60972E7
nyc_dist.gr.gz,Diverse,175867,192851,80,264346,730100,903,914,1536,864.75,1461,1.259998E8
nyc_dist.gr.gz,KBest,175867,192851,80,264346,730100,903,914,1536,864.75,1152,6.81082E7
nyc_dist.gr.gz,Diverse,109527,164476,80,264346,730100,633,643,1280,607.0,1496,1.349674E8
nyc_dist.gr.gz,KBest,109527,164476,80,264346,730100,633,643,1280,607.0,1262,1.085736E8
nyc_dist.gr.gz,Diverse,162994,222859,80,264346,730100,753,771,1248,481.0897435897436,1359,6.588582E8
nyc_dist.gr.gz,KBest,162994,222859,80,264346,730100,753,771,1248,481.0897435897436,1140,1.334652E8
nyc_dist.gr.gz,Diverse,79989,183921,80,264346,730100,904,925,6656,831.9230769230769,1623,2.005806E8
nyc_dist.gr.gz,KBest,79989,183921,80,264346,730100,904,925,6656,831.9230769230769,1257,9.70842E7
nyc_dist.gr.gz,Diverse,212057,47197,80,264346,730100,466,474,256,449.0,1272,4.88568E7
nyc_dist.gr.gz,KBest,212057,47197,80,264346,730100,466,474,256,449.0,1133,3.98136E7
nyc_dist.gr.gz,Diverse,180275,147076,80,264346,730100,530,548,546,410.35164835164835,1327,3.087508E8
nyc_dist.gr.gz,KBest,180275,147076,80,264346,730100,530,548,546,410.35164835164835,1151,1.19471E8
nyc_dist.gr.gz,Diverse,201796,40389,80,264346,730100,421,431,480,398.6,1288,7.12526E7
nyc_dist.gr.gz,KBest,201796,40389,80,264346,730100,421,431,480,398.6,1152,4.39302E7
nyc_dist.gr.gz,Diverse,134833,62448,80,264346,730100,554,571,1024,519.25,1398,9.02746E7
nyc_dist.gr.gz,KBest,134833,62448,80,264346,730100,554,571,1024,519.25,1212,5.50984E7
nyc_dist.gr.gz,Diverse,152376,122043,80,264346,730100,742,750,256,720.0,1424,6.44816E7
nyc_dist.gr.gz,KBest,152376,122043,80,264346,730100,742,750,256,720.0,1134,3.93494E7
nyc_dist.gr.gz,Diverse,178786,131953,80,264346,730100,430,439,320,407.1,1284,8.05012E7
nyc_dist.gr.gz,KBest,178786,131953,80,264346,730100,430,439,320,407.1,1149,4.39302E7
nyc_dist.gr.gz,Diverse,173725,89677,80,264346,730100,905,926,6656,831.4230769230769,1538,2.26491E8
nyc_dist.gr.gz,KBest,173725,89677,80,264346,730100,905,926,6656,831.4230769230769,1150,1.034142E8
nyc_dist.gr.gz,Diverse,183990,49234,80,264346,730100,503,512,256,467.5,1322,9.6356E7
nyc_dist.gr.gz,KBest,183990,49234,80,264346,730100,503,512,256,467.5,1154,8.57136E7
nyc_dist.gr.gz,Diverse,75962,223524,80,264346,730100,349,364,768,286.9166666666667,1360,2.25415E8
nyc_dist.gr.gz,KBest,75962,223524,80,264346,730100,349,364,768,286.9166666666667,1256,1.504264E8
nyc_dist.gr.gz,Diverse,72243,180089,80,264346,730100,830,853,8736,692.3516483516484,1539,3.578166E8
nyc_dist.gr.gz,KBest,72243,180089,80,264346,730100,830,853,8736,692.3516483516484,1256,2.235996E8
nyc_dist.gr.gz,Diverse,650,184113,80,264346,730100,492,500,384,470.3333333333333,1358,1.030072E8
nyc_dist.gr.gz,KBest,650,184113,80,264346,730100,492,500,384,470.3333333333333,1187,9.28008E7
nyc_dist.gr.gz,Diverse,56268,84057,80,264346,730100,583,595,1024,548.5,1439,1.214694E8
nyc_dist.gr.gz,KBest,56268,84057,80,264346,730100,583,595,1024,548.5,1230,9.14598E7
nyc_dist.gr.gz,Diverse,210242,234249,80,264346,730100,528,538,1152,483.1666666666667,1313,2.03308E8
nyc_dist.gr.gz,KBest,210242,234249,80,264346,730100,528,538,1152,483.1666666666667,1140,1.58982E8
nyc_dist.gr.gz,Diverse,83113,155564,80,264346,730100,1061,1082,6656,982.4230769230769,1668,2.166372E8
nyc_dist.gr.gz,KBest,83113,155564,80,264346,730100,1061,1082,6656,982.4230769230769,1256,1.07806E8
nyc_dist.gr.gz,Diverse,396,71926,80,264346,730100,803,813,768,749.8333333333334,1495,1.813368E8
nyc_dist.gr.gz,KBest,396,71926,80,264346,730100,803,813,768,749.8333333333334,1184,1.494016E8
florida_dist.gr.gz,Diverse,646906,93685,10,1070376,2687902,2689,2702,2304,2669.25,9461,3606000.0
florida_dist.gr.gz,KBest,646906,93685,10,1070376,2687902,2689,2702,2304,2669.25,8876,1053000.0
florida_dist.gr.gz,Diverse,596465,228519,10,1070376,2687902,2271,2278,128,2258.25,7974,2129200.0
florida_dist.gr.gz,KBest,596465,228519,10,1070376,2687902,2271,2278,128,2258.25,8789,1272800.0
florida_dist.gr.gz,Diverse,939262,290334,10,1070376,2687902,1925,1929,32,1920.5,6320,1522000.0
florida_dist.gr.gz,KBest,939262,290334,10,1070376,2687902,1925,1929,32,1920.5,6273,1598200.0
florida_dist.gr.gz,Diverse,215783,833288,10,1070376,2687902,1041,1048,128,1014.25,7254,5396600.0
florida_dist.gr.gz,KBest,215783,833288,10,1070376,2687902,1041,1048,128,1014.25,7242,4159800.0
florida_dist.gr.gz,Diverse,457227,1007584,10,1070376,2687902,1332,1342,480,1306.9333333333334,6118,4907000.0
florida_dist.gr.gz,KBest,457227,1007584,10,1070376,2687902,1332,1342,480,1306.9333333333334,9158,4359200.0
florida_dist.gr.gz,Diverse,53863,280270,10,1070376,2687902,1254,1258,32,1243.0,6339,1177800.0
florida_dist.gr.gz,KBest,53863,280270,10,1070376,2687902,1254,1258,32,1243.0,6307,956200.0
florida_dist.gr.gz,Diverse,460780,346605,10,1070376,2687902,635,646,240,590.2,5835,2009400.0
florida_dist.gr.gz,KBest,460780,346605,10,1070376,2687902,635,646,240,590.2,5812,950200.0
florida_dist.gr.gz,Diverse,816448,858370,10,1070376,2687902,790,799,320,732.6,6142,3072000.0
florida_dist.gr.gz,KBest,816448,858370,10,1070376,2687902,790,799,320,732.6,6133,540200.0
florida_dist.gr.gz,Diverse,15303,811823,10,1070376,2687902,1334,1342,384,1313.5,6599,2441400.0
florida_dist.gr.gz,KBest,15303,811823,10,1070376,2687902,1334,1342,384,1313.5,6611,1046400.0
florida_dist.gr.gz,Diverse,149850,611791,10,1070376,2687902,1461,1485,10001,1374.6180381961804,6430,6954000.0
florida_dist.gr.gz,KBest,149850,611791,10,1070376,2687902,1461,1485,10001,1374.6180381961804,6405,5357600.0
florida_dist.gr.gz,Diverse,828794,587689,10,1070376,2687902,1168,1174,96,1146.0,6313,2743400.0
florida_dist.gr.gz,KBest,828794,587689,10,1070376,2687902,1168,1174,96,1146.0,6304,526600.0
florida_dist.gr.gz,Diverse,640021,802767,10,1070376,2687902,1306,1313,192,1294.0,11587,1692600.0
florida_dist.gr.gz,KBest,640021,802767,10,1070376,2687902,1306,1313,192,1294.0,6901,965600.0
florida_dist.gr.gz,Diverse,216497,764384,10,1070376,2687902,1033,1038,64,1015.5,6756,1315200.0
florida_dist.gr.gz,KBest,216497,764384,10,1070376,2687902,1033,1038,64,1015.5,6733,883400.0
florida_dist.gr.gz,Diverse,661705,972918,10,1070376,2687902,1266,1275,112,1217.0,5775,1634000.0
florida_dist.gr.gz,KBest,661705,972918,10,1070376,2687902,1266,1275,112,1217.0,5754,802400.0
florida_dist.gr.gz,Diverse,248555,295470,10,1070376,2687902,2327,2336,768,2306.0,6899,4118000.0
florida_dist.gr.gz,KBest,248555,295470,10,1070376,2687902,2327,2336,768,2306.0,6856,2181400.0
florida_dist.gr.gz,Diverse,958507,571450,10,1070376,2687902,1051,1057,128,985.0,6151,5365400.0
florida_dist.gr.gz,KBest,958507,571450,10,1070376,2687902,1051,1057,128,985.0,6134,2891600.0
florida_dist.gr.gz,Diverse,813983,1046845,10,1070376,2687902,1433,1440,192,1416.0,6198,1820000.0
florida_dist.gr.gz,KBest,813983,1046845,10,1070376,2687902,1433,1440,192,1416.0,6168,1254400.0
florida_dist.gr.gz,Diverse,256713,152176,10,1070376,2687902,1900,1922,4896,1855.4607843137255,6884,3355400.0
florida_dist.gr.gz,KBest,256713,152176,10,1070376,2687902,1900,1922,4896,1855.4607843137255,6881,1534600.0
florida_dist.gr.gz,Diverse,748872,336166,10,1070376,2687902,976,1000,10001,884.9063093690631,5952,1.10388E7
florida_dist.gr.gz,KBest,748872,336166,10,1070376,2687902,976,1000,10001,884.9063093690631,5937,1945800.0
florida_dist.gr.gz,Diverse,636853,451179,10,1070376,2687902,1712,1718,80,1687.7,7139,1880800.0
florida_dist.gr.gz,KBest,636853,451179,10,1070376,2687902,1712,1718,80,1687.7,7106,874200.0
florida_dist.gr.gz,Diverse,840514,96803,10,1070376,2687902,968,980,800,937.1,6069,2187400.0
florida_dist.gr.gz,KBest,840514,96803,10,1070376,2687902,968,980,800,937.1,6074,462000.0
florida_dist.gr.gz,Diverse,422286,649938,10,1070376,2687902,2088,2096,192,2074.5,6299,2829000.0
florida_dist.gr.gz,KBest,422286,649938,10,1070376,2687902,2088,2096,192,2074.5,6312,1083600.0
florida_dist.gr.gz,Diverse,954592,183444,10,1070376,2687902,1221,1228,144,1204.3333333333333,6310,1423400.0
florida_dist.gr.gz,KBest,954592,183444,10,1070376,2687902,1221,1228,144,1204.3333333333333,6280,1068600.0
florida_dist.gr.gz,Diverse,534160,170841,10,1070376,2687902,472,478,40,456.9,12014,1245800.0
florida_dist.gr.gz,KBest,534160,170841,10,1070376,2687902,472,478,40,456.9,6254,1083200.0
florida_dist.gr.gz,Diverse,939886,840485,10,1070376,2687902,577,586,336,543.1666666666666,5915,2649200.0
florida_dist.gr.gz,KBest,939886,840485,10,1070376,2687902,577,586,336,543.1666666666666,5873,2250800.0
florida_dist.gr.gz,Diverse,988440,471517,10,1070376,2687902,1201,1207,32,1190.0,6220,1304400.0
florida_dist.gr.gz,KBest,988440,471517,10,1070376,2687902,1201,1207,32,1190.0,14626,1018600.0
florida_dist.gr.gz,Diverse,757920,315351,10,1070376,2687902,1160,1184,10001,1072.7200279972003,5855,8685200.0
florida_dist.gr.gz,KBest,757920,315351,10,1070376,2687902,1160,1184,10001,1072.7200279972003,5834,683200.0
florida_dist.gr.gz,Diverse,190969,1058297,10,1070376,2687902,1414,1419,48,1400.5,5736,1419600.0
florida_dist.gr.gz,KBest,190969,1058297,10,1070376,2687902,1414,1419,48,1400.5,5751,1079600.0
florida_dist.gr.gz,Diverse,521895,727949,10,1070376,2687902,1125,1131,48,1115.5,6350,1275600.0
florida_dist.gr.gz,KBest,521895,727949,10,1070376,2687902,1125,1131,48,1115.5,6330,951600.0
florida_dist.gr.gz,Diverse,383098,429391,10,1070376,2687902,877,882,48,868.3333333333334,12898,585000.0
florida_dist.gr.gz,KBest,383098,429391,10,1070376,2687902,877,882,48,868.3333333333334,5998,522600.0
florida_dist.gr.gz,Diverse,638471,833484,10,1070376,2687902,1255,1262,72,1243.388888888889,6938,1251800.0
florida_dist.gr.gz,KBest,638471,833484,10,1070376,2687902,1255,1262,72,1243.388888888889,7001,967800.0
florida_dist.gr.gz,Diverse,862498,907511,10,1070376,2687902,2253,2265,704,2226.409090909091,9980,3735400.0
florida_dist.gr.gz,KBest,862498,907511,10,1070376,2687902,2253,2265,704,2226.409090909091,5996,1240400.0
florida_dist.gr.gz,Diverse,1068726,318611,10,1070376,2687902,1502,1516,1536,1480.7083333333333,9390,1743600.0
florida_dist.gr.gz,KBest,1068726,318611,10,1070376,2687902,1502,1516,1536,1480.7083333333333,6718,1222200.0
florida_dist.gr.gz,Diverse,429352,380601,10,1070376,2687902,724,736,2304,697.5,5770,3588000.0
florida_dist.gr.gz,KBest,429352,380601,10,1070376,2687902,724,736,2304,697.5,5758,1974000.0
florida_dist.gr.gz,Diverse,387333,170055,10,1070376,2687902,1098,1103,32,1073.75,5957,3258800.0
florida_dist.gr.gz,KBest,387333,170055,10,1070376,2687902,1098,1103,32,1073.75,5945,1082000.0
florida_dist.gr.gz,Diverse,660503,375597,10,1070376,2687902,2073,2084,704,2043.090909090909,5812,4294800.0
florida_dist.gr.gz,KBest,660503,375597,10,1070376,2687902,2073,2084,704,2043.090909090909,5763,1026600.0
florida_dist.gr.gz,Diverse,239457,858901,10,1070376,2687902,1313,1319,96,1294.0,6852,1434400.0
florida_dist.gr.gz,KBest,239457,858901,10,1070376,2687902,1313,1319,96,1294.0,6783,1047600.0
florida_dist.gr.gz,Diverse,717457,8368,10,1070376,2687902,1318,1324,48,1308.5,5781,1275600.0
florida_dist.gr.gz,KBest,717457,8368,10,1070376,2687902,1318,1324,48,1308.5,5758,1133800.0
florida_dist.gr.gz,Diverse,334147,638799,10,1070376,2687902,1487,1493,128,1467.0,6014,1484200.0
florida_dist.gr.gz,KBest,334147,638799,10,1070376,2687902,1487,1493,128,1467.0,6027,355000.0
florida_dist.gr.gz,Diverse,993485,493560,10,1070376,2687902,1163,1169,72,1152.5,6276,2194600.0
florida_dist.gr.gz,KBest,993485,493560,10,1070376,2687902,1163,1169,72,1152.5,6240,724600.0
florida_dist.gr.gz,Diverse,1009007,916693,10,1070376,2687902,2090,2100,864,2070.3333333333335,6506,3275600.0
florida_dist.gr.gz,KBest,1009007,916693,10,1070376,2687902,2090,2100,864,2070.3333333333335,6448,970800.0
florida_dist.gr.gz,Diverse,266973,629082,10,1070376,2687902,2084,2089,32,2074.25,6577,1774200.0
florida_dist.gr.gz,KBest,266973,629082,10,1070376,2687902,2084,2089,32,2074.25,6541,1088600.0
florida_dist.gr.gz,Diverse,519765,248062,10,1070376,2687902,1788,1797,576,1770.3333333333333,6510,3292800.0
florida_dist.gr.gz,KBest,519765,248062,10,1070376,2687902,1788,1797,576,1770.3333333333333,6481,1702200.0
florida_dist.gr.gz,Diverse,676974,219243,10,1070376,2687902,803,817,112,772.4285714285714,6205,1308600.0
florida_dist.gr.gz,KBest,676974,219243,10,1070376,2687902,803,817,112,772.4285714285714,12657,648200.0
florida_dist.gr.gz,Diverse,435956,995365,10,1070376,2687902,880,889,144,851.2777777777778,5725,1731600.0
florida_dist.gr.gz,KBest,435956,995365,10,1070376,2687902,880,889,144,851.2777777777778,5697,1230000.0
florida_dist.gr.gz,Diverse,157048,147008,10,1070376,2687902,1411,1420,768,1397.5,6284,2185200.0
florida_dist.gr.gz,KBest,157048,147008,10,1070376,2687902,1411,1420,768,1397.5,6246,583800.0
florida_dist.gr.gz,Diverse,709158,567445,10,1070376,2687902,880,887,60,870.5,9739,955200.0
florida_dist.gr.gz,KBest,709158,567445,10,1070376,2687902,880,887,60,870.5,5905,561000.0
florida_dist.gr.gz,Diverse,572840,393529,10,1070376,2687902,2456,2478,10001,2378.2713728627136,5706,9579800.0
florida_dist.gr.gz,KBest,572840,393529,10,1070376,2687902,2456,2478,10001,2378.2713728627136,5682,2068400.0
